groupId,artifactId,version,class,method,dereferences,checks
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.BulkScorerWrapperScorer,int[] access$200(org.apache.lucene.search.BulkScorerWrapperScorer),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.BulkScorerWrapperScorer,org.apache.lucene.search.BulkScorer access$700(org.apache.lucene.search.BulkScorerWrapperScorer),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.QueryUtils,"org.apache.lucene.search.IndexSearcher wrapUnderlyingReader(java.util.Random,org.apache.lucene.search.IndexSearcher,int)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.ShardSearchingTestBase,"java.util.Map getNodeTermStats(java.util.Set,int,long)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.ShardSearchingTestBase$NodeState,java.util.Map access$000(org.apache.lucene.search.ShardSearchingTestBase$NodeState),30,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.ShardSearchingTestBase$NodeState,java.util.Map access$100(org.apache.lucene.search.ShardSearchingTestBase$NodeState),30,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.search.ShardSearchingTestBase$NodeState,org.apache.lucene.search.ShardSearchingTestBase$NodeState$ShardIndexSearcher acquire(long[]),40,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.store.MockDirectoryWrapper,"org.apache.lucene.store.IndexOutput createOutput(java.lang.String,org.apache.lucene.store.IOContext)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LineFileDocs,org.apache.lucene.document.Document nextDoc(),87,60
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,java.lang.Class getTestClass(),20,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,"java.lang.Throwable expectThrows(java.lang.Class,org.apache.lucene.util.LuceneTestCase$ThrowingRunnable)",150,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,java.nio.file.Path createTempDir(),60,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,java.nio.file.Path createTempDir(java.lang.String),60,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,java.util.Random random(),1684,10
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,java.util.Set access$000(),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,"org.apache.lucene.document.Field newField(java.lang.String,java.lang.String,org.apache.lucene.document.FieldType)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,"org.apache.lucene.document.Field newStringField(java.lang.String,java.lang.String,org.apache.lucene.document.Field$Store)",20,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,"org.apache.lucene.document.Field newTextField(java.lang.String,java.lang.String,org.apache.lucene.document.Field$Store)",20,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.index.IndexWriterConfig newIndexWriterConfig(),74,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.index.IndexWriterConfig newIndexWriterConfig(org.apache.lucene.analysis.Analyzer),682,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.index.LeafReader getOnlyLeafReader(org.apache.lucene.index.IndexReader),480,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.index.TieredMergePolicy newTieredMergePolicy(),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.search.IndexSearcher newSearcher(org.apache.lucene.index.IndexReader),137,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,"org.apache.lucene.search.IndexSearcher newSearcher(org.apache.lucene.index.IndexReader,boolean)",68,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.store.BaseDirectoryWrapper newDirectory(),1611,30
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.store.BaseDirectoryWrapper newFSDirectory(java.nio.file.Path),60,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.store.MockDirectoryWrapper newMockDirectory(),90,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase,org.apache.lucene.store.MockDirectoryWrapper newMockFSDirectory(java.nio.file.Path),60,30
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.LuceneTestCase$LiveIWCFlushMode,org.apache.lucene.util.LuceneTestCase$LiveIWCFlushMode[] values(),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,java.lang.String getDocValuesFormat(java.lang.String),8,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,java.lang.String getPostingsFormat(java.lang.String),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,java.lang.String randomRealisticUnicodeString(java.util.Random),10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,java.lang.String randomSimpleString(java.util.Random),12,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,"java.lang.String randomSimpleString(java.util.Random,int)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,org.apache.lucene.codecs.Codec getDefaultCodec(),50,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.TestUtil,"org.apache.lucene.index.PostingsEnum docs(java.util.Random,org.apache.lucene.index.IndexReader,java.lang.String,org.apache.lucene.util.BytesRef,org.apache.lucene.index.PostingsEnum,int)",10,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.automaton.AutomatonTestUtil,"java.util.Set getFiniteStringsRecursive(org.apache.lucene.util.automaton.Automaton,int)",4,0
org.apache.lucene,lucene-test-framework,6,org.apache.lucene.util.automaton.AutomatonTestUtil$RandomAcceptedStrings,int[] getRandomAcceptedString(java.util.Random),10,0
